Date	Open	High	Low	Close*	Adj Close**	Volume
Sep 19, 2022	2,120.70	2,147.33	2,114.39	2,147.02	2,147.02	-
Sep 16, 2022	2,142.88	2,142.88	2,113.19	2,132.17	2,132.17	-
Sep 15, 2022	2,170.19	2,182.70	2,143.91	2,150.87	2,150.87	-
Sep 14, 2022	2,169.35	2,181.84	2,156.29	2,174.66	2,174.66	-
Sep 13, 2022	2,245.71	2,245.71	2,161.16	2,167.18	2,167.18	-
Sep 12, 2022	2,245.31	2,268.80	2,245.31	2,264.39	2,264.39	-
Sep 09, 2022	2,211.20	2,245.36	2,211.20	2,240.48	2,240.48	-
Sep 08, 2022	2,183.24	2,205.89	2,169.24	2,204.73	2,204.73	-
Sep 07, 2022	2,147.19	2,192.66	2,147.19	2,188.54	2,188.54	-
Sep 06, 2022	2,160.35	2,166.54	2,136.43	2,148.04	2,148.04	-
Sep 02, 2022	2,199.40	2,208.20	2,147.76	2,157.30	2,157.30	-
Sep 01, 2022	2,162.53	2,181.13	2,144.76	2,179.51	2,179.51	-
Aug 31, 2022	2,201.46	2,209.60	2,176.31	2,176.45	2,176.45	-
Aug 30, 2022	2,226.06	2,226.23	2,181.91	2,193.24	2,193.24	-
Aug 29, 2022	2,216.20	2,235.42	2,211.04	2,217.71	2,217.71	-
Aug 26, 2022	2,311.76	2,311.97	2,233.12	2,233.12	2,233.12	-
Aug 25, 2022	2,287.51	2,311.30	2,282.74	2,310.70	2,310.70	-
Aug 24, 2022	2,267.98	2,286.29	2,265.14	2,277.39	2,277.39	-
Aug 23, 2022	2,271.61	2,287.10	2,267.54	2,269.32	2,269.32	-
Aug 22, 2022	2,297.36	2,297.36	2,269.60	2,273.75	2,273.75	-
Aug 19, 2022	2,350.66	2,350.66	2,318.20	2,323.53	2,323.53	-
Aug 18, 2022	2,350.95	2,361.04	2,344.71	2,356.39	2,356.39	-
Aug 17, 2022	2,362.88	2,366.66	2,339.62	2,351.11	2,351.11	-
Aug 16, 2022	2,363.24	2,381.86	2,354.59	2,371.04	2,371.04	-
Aug 15, 2022	2,352.85	2,368.83	2,345.82	2,366.72	2,366.72	-
Aug 12, 2022	2,321.32	2,358.00	2,321.32	2,357.89	2,357.89	-
Aug 11, 2022	2,329.64	2,347.94	2,314.84	2,317.89	2,317.89	-
Aug 10, 2022	2,289.82	2,320.52	2,289.82	2,320.10	2,320.10	-
Aug 09, 2022	2,278.75	2,278.75	2,262.65	2,268.47	2,268.47	-
Aug 08, 2022	2,286.91	2,306.79	2,275.56	2,281.00	2,281.00	-
Aug 05, 2022	2,259.69	2,285.27	2,259.69	2,281.68	2,281.68	-
Aug 04, 2022	2,285.09	2,287.85	2,273.93	2,283.22	2,283.22	-
Aug 03, 2022	2,260.03	2,291.36	2,259.66	2,284.93	2,284.93	-
Aug 02, 2022	2,251.92	2,274.99	2,241.79	2,248.56	2,248.56	-
Aug 01, 2022	2,253.96	2,275.74	2,247.70	2,261.70	2,261.70	-
Jul 29, 2022	2,236.23	2,272.12	2,236.23	2,267.10	2,267.10	-
Jul 28, 2022	2,213.08	2,238.71	2,191.17	2,235.97	2,235.97	-
Jul 27, 2022	2,162.41	2,216.54	2,162.41	2,208.53	2,208.53	-
Jul 26, 2022	2,174.41	2,174.41	2,146.51	2,151.89	2,151.89	-
Jul 25, 2022	2,178.40	2,183.11	2,166.14	2,178.78	2,178.78	-
Jul 22, 2022	2,198.89	2,206.77	2,164.01	2,176.24	2,176.24	-
Jul 21, 2022	2,175.13	2,198.89	2,160.04	2,198.69	2,198.69	-
Jul 20, 2022	2,161.31	2,184.52	2,154.87	2,177.51	2,177.51	-
Jul 19, 2022	2,121.21	2,162.77	2,121.21	2,161.36	2,161.36	-
Jul 18, 2022	2,128.77	2,142.06	2,096.67	2,102.70	2,102.70	-
Jul 15, 2022	2,088.64	2,118.69	2,088.64	2,118.56	2,118.56	-
Jul 14, 2022	2,074.58	2,081.29	2,041.98	2,078.03	2,078.03	-
Jul 13, 2022	2,083.84	2,101.20	2,062.98	2,086.96	2,086.96	-
Jul 12, 2022	2,112.95	2,125.93	2,087.00	2,096.04	2,096.04	-
Jul 11, 2022	2,137.16	2,137.16	2,111.64	2,115.41	2,115.41	-
Jul 08, 2022	2,141.19	2,152.74	2,124.99	2,141.69	2,141.69	-
Jul 07, 2022	2,115.95	2,148.35	2,115.95	2,144.30	2,144.30	-
Jul 06, 2022	2,106.16	2,124.42	2,091.70	2,110.41	2,110.41	-
Jul 05, 2022	2,092.55	2,106.07	2,053.88	2,105.66	2,105.66	-
Jul 01, 2022	2,075.00	2,101.60	2,059.29	2,099.54	2,099.54	-
Jun 30, 2022	2,086.99	2,094.72	2,050.15	2,075.96	2,075.96	-
Jun 29, 2022	2,099.38	2,105.55	2,085.24	2,095.99	2,095.99	-
Jun 28, 2022	2,148.20	2,167.44	2,098.92	2,099.40	2,099.40	675,300
Jun 27, 2022	2,152.52	2,157.68	2,137.01	2,143.00	2,143.00	-
Jun 24, 2022	2,091.86	2,150.64	2,091.86	2,149.71	2,149.71	-
Jun 23, 2022	2,068.03	2,088.10	2,055.24	2,084.36	2,084.36	-
Jun 22, 2022	2,054.01	2,085.09	2,042.25	2,062.59	2,062.59	-
Jun 21, 2022	2,028.60	2,073.23	2,028.60	2,064.87	2,064.87	-
Jun 17, 2022	2,010.59	2,033.92	1,995.99	2,017.35	2,017.35	-
Jun 16, 2022	2,061.25	2,061.25	1,995.44	2,009.94	2,009.94	-
Jun 15, 2022	2,060.62	2,106.83	2,044.62	2,080.86	2,080.86	-
Jun 14, 2022	2,059.64	2,073.35	2,033.80	2,050.08	2,050.08	-
Jun 13, 2022	2,119.12	2,119.12	2,049.46	2,057.56	2,057.56	-
Jun 10, 2022	2,193.31	2,193.31	2,143.67	2,144.01	2,144.01	-
Jun 09, 2022	2,258.94	2,263.48	2,209.19	2,209.49	2,209.49	-
Jun 08, 2022	2,282.72	2,288.42	2,259.61	2,263.89	2,263.89	-
Jun 07, 2022	2,257.87	2,290.54	2,243.55	2,288.61	2,288.61	-
Jun 06, 2022	2,269.86	2,290.73	2,259.46	2,265.70	2,265.70	-
Jun 03, 2022	2,280.88	2,280.88	2,253.41	2,258.52	2,258.52	-
Jun 02, 2022	2,252.79	2,296.36	2,240.03	2,296.17	2,296.17	-
Jun 01, 2022	2,278.87	2,288.32	2,236.00	2,251.77	2,251.77	-
May 31, 2022	2,276.99	2,288.41	2,254.73	2,269.07	2,269.07	-
May 27, 2022	2,237.19	2,285.50	2,237.19	2,285.42	2,285.42	-
May 26, 2022	2,188.16	2,238.63	2,188.16	2,229.51	2,229.51	-
May 25, 2022	2,157.41	2,195.78	2,153.14	2,184.84	2,184.84	-
May 24, 2022	2,169.38	2,169.38	2,126.34	2,161.39	2,161.39	-
May 23, 2022	2,155.88	2,187.11	2,147.78	2,182.71	2,182.71	-
May 20, 2022	2,149.95	2,167.79	2,094.11	2,144.71	2,144.71	-
May 19, 2022	2,151.68	2,168.52	2,129.64	2,144.47	2,144.47	-
May 18, 2022	2,240.69	2,240.69	2,148.28	2,154.00	2,154.00	-
May 17, 2022	2,206.27	2,245.00	2,206.27	2,244.51	2,244.51	-
May 16, 2022	2,208.93	2,220.39	2,188.91	2,199.20	2,199.20	-
May 13, 2022	2,162.59	2,218.69	2,162.59	2,210.60	2,210.60	-
May 12, 2022	2,149.86	2,173.97	2,116.04	2,155.06	2,155.06	-
May 11, 2022	2,189.19	2,219.76	2,151.54	2,154.78	2,154.78	-
May 10, 2022	2,199.27	2,229.44	2,167.44	2,192.99	2,192.99	-
May 09, 2022	2,262.89	2,262.89	2,179.60	2,188.08	2,188.08	-
May 06, 2022	2,278.69	2,285.23	2,234.91	2,265.14	2,265.14	-
May 05, 2022	2,357.37	2,357.37	2,259.53	2,281.85	2,281.85	-
May 04, 2022	2,303.39	2,372.45	2,283.72	2,368.74	2,368.74	-
May 03, 2022	2,292.18	2,314.19	2,286.64	2,301.07	2,301.07	-
May 02, 2022	2,276.61	2,297.55	2,239.92	2,290.90	2,290.90	-
Apr 29, 2022	2,358.08	2,358.08	2,272.56	2,276.45	2,276.45	-
Apr 28, 2022	2,309.96	2,373.15	2,306.09	2,361.69	2,361.69	-
Apr 27, 2022	2,309.77	2,335.39	2,294.08	2,305.28	2,305.28	-
Apr 26, 2022	2,358.14	2,358.14	2,301.21	2,301.41	2,301.41	-
Apr 25, 2022	2,351.00	2,370.40	2,317.36	2,369.30	2,369.30	-
Apr 22, 2022	2,417.32	2,417.32	2,352.34	2,354.33	2,354.33	-
Apr 21, 2022	2,465.01	2,489.82	2,415.74	2,420.68	2,420.68	-
Apr 20, 2022	2,463.91	2,478.76	2,455.30	2,460.21	2,460.21	-
Apr 19, 2022	2,420.95	2,467.73	2,420.95	2,463.15	2,463.15	-
Apr 18, 2022	2,422.14	2,431.66	2,409.77	2,421.46	2,421.46	-
Apr 14, 2022	2,454.23	2,461.91	2,423.77	2,424.61	2,424.61	-
Apr 13, 2022	2,425.08	2,458.36	2,422.41	2,454.76	2,454.76	-
Apr 12, 2022	2,434.40	2,466.59	2,416.89	2,424.95	2,424.95	-
Apr 11, 2022	2,470.44	2,470.44	2,430.87	2,433.12	2,433.12	-
Apr 08, 2022	2,479.11	2,490.46	2,464.87	2,472.20	2,472.20	-
Apr 07, 2022	2,470.49	2,491.02	2,450.87	2,479.62	2,479.62	-
Apr 06, 2022	2,494.93	2,494.93	2,453.37	2,470.68	2,470.68	-
Apr 05, 2022	2,530.99	2,535.73	2,491.82	2,497.10	2,497.10	-
Apr 04, 2022	2,511.80	2,532.40	2,509.37	2,531.91	2,531.91	-
Apr 01, 2022	2,501.25	2,512.06	2,490.39	2,511.27	2,511.27	-
Mar 31, 2022	2,540.84	2,541.48	2,501.29	2,501.29	2,501.29	-
Mar 30, 2022	2,559.23	2,559.23	2,529.28	2,540.85	2,540.85	-
Mar 29, 2022	2,526.86	2,562.95	2,526.86	2,559.44	2,559.44	-
Mar 28, 2022	2,506.36	2,524.76	2,491.82	2,524.72	2,524.72	-
Mar 25, 2022	2,495.90	2,508.06	2,483.55	2,506.39	2,506.39	-
Mar 24, 2022	2,462.19	2,496.22	2,462.19	2,496.01	2,496.01	-
Mar 23, 2022	2,491.59	2,491.59	2,461.02	2,461.39	2,461.39	-
Mar 22, 2022	2,463.51	2,498.26	2,463.51	2,492.71	2,492.71	-
Mar 21, 2022	2,465.28	2,476.00	2,443.03	2,463.36	2,463.36	-
Mar 18, 2022	2,435.71	2,467.35	2,424.46	2,466.14	2,466.14	-
Mar 17, 2022	2,403.86	2,436.03	2,391.60	2,435.68	2,435.68	-
Mar 16, 2022	2,348.44	2,404.59	2,344.77	2,404.14	2,404.14	-
Mar 15, 2022	2,299.18	2,352.02	2,299.18	2,347.69	2,347.69	-
Mar 14, 2022	2,319.59	2,340.70	2,292.70	2,299.14	2,299.14	-
Mar 11, 2022	2,353.30	2,368.59	2,317.86	2,319.57	2,319.57	-
Mar 10, 2022	2,361.06	2,361.06	2,324.45	2,352.03	2,352.03	-
Mar 09, 2022	2,301.34	2,373.66	2,301.34	2,362.39	2,362.39	-
Mar 08, 2022	2,315.42	2,357.27	2,295.28	2,301.12	2,301.12	-
Mar 07, 2022	2,389.83	2,389.83	2,315.23	2,315.76	2,315.76	-
Mar 04, 2022	2,412.12	2,412.12	2,366.38	2,389.68	2,389.68	-
Mar 03, 2022	2,429.77	2,442.96	2,402.96	2,412.45	2,412.45	-
Mar 02, 2022	2,386.41	2,437.26	2,386.41	2,429.65	2,429.65	-
Mar 01, 2022	2,422.06	2,425.38	2,370.74	2,385.30	2,385.30	-
Feb 28, 2022	2,426.13	2,431.66	2,391.16	2,422.79	2,422.79	-
Feb 25, 2022	2,372.89	2,426.62	2,370.86	2,426.43	2,426.43	-
Feb 24, 2022	2,330.63	2,374.41	2,277.90	2,372.75	2,372.75	-
Feb 23, 2022	2,381.16	2,398.59	2,331.91	2,333.63	2,333.63	-
Feb 22, 2022	2,402.90	2,411.58	2,358.98	2,378.78	2,378.78	-
Feb 18, 2022	2,422.97	2,430.97	2,392.50	2,403.83	2,403.83	-
Feb 17, 2022	2,476.34	2,485.34	2,453.41	2,477.82	2,477.82	-
Feb 16, 2022	2,436.35	2,478.10	2,436.35	2,477.12	2,477.12	-
Feb 15, 2022	2,436.35	2,478.10	2,436.35	2,477.13	2,477.13	-
Feb 14, 2022	2,445.86	2,450.13	2,416.88	2,435.98	2,435.98	-
Feb 11, 2022	2,493.58	2,505.79	2,436.21	2,445.77	2,445.77	-
Feb 10, 2022	2,537.50	2,542.17	2,482.41	2,493.40	2,493.40	-
Feb 09, 2022	2,499.68	2,539.33	2,499.68	2,538.27	2,538.27	-
Feb 08, 2022	2,476.62	2,504.42	2,467.23	2,499.24	2,499.24	-
Feb 07, 2022	2,485.27	2,497.96	2,470.81	2,477.26	2,477.26	-
Feb 04, 2022	2,468.96	2,506.25	2,456.85	2,485.21	2,485.21	-
Feb 03, 2022	2,513.49	2,535.26	2,508.39	2,532.23	2,532.23	-
Feb 02, 2022	2,513.49	2,535.26	2,508.39	2,532.23	2,532.23	-
Feb 01, 2022	2,494.64	2,499.28	2,494.64	2,495.35	2,495.35	-
Jan 31, 2022	2,443.43	2,495.10	2,436.05	2,494.64	2,494.64	-
Jan 28, 2022	2,384.80	2,443.87	2,365.35	2,443.47	2,443.47	-
Jan 27, 2022	2,399.70	2,442.52	2,376.43	2,384.53	2,384.53	-
Jan 26, 2022	2,409.12	2,458.84	2,376.21	2,399.21	2,399.21	-
Jan 25, 2022	2,435.10	2,435.73	2,368.96	2,404.92	2,404.92	-
Jan 24, 2022	2,426.12	2,441.48	2,330.65	2,437.60	2,437.60	-
Jan 21, 2022	2,475.72	2,481.63	2,426.45	2,427.56	2,427.56	-
Jan 20, 2022	2,504.53	2,544.37	2,473.40	2,475.86	2,475.86	-
Jan 19, 2022	2,528.77	2,547.77	2,502.89	2,504.01	2,504.01	-
Jan 18, 2022	2,576.67	2,576.67	2,524.37	2,528.67	2,528.67	-
Jan 14, 2022	2,575.71	2,578.53	2,549.50	2,577.52	2,577.52	-
Jan 13, 2022	2,615.52	2,624.83	2,571.83	2,576.47	2,576.47	-
Jan 12, 2022	2,610.79	2,629.51	2,604.59	2,615.37	2,615.37	-
Jan 11, 2022	2,584.37	2,610.40	2,569.11	2,609.88	2,609.88	-
Jan 10, 2022	2,587.44	2,587.44	2,533.56	2,584.38	2,584.38	-
Jan 07, 2022	2,599.30	2,607.59	2,580.35	2,587.73	2,587.73	-
Jan 06, 2022	2,600.38	2,616.03	2,583.58	2,599.43	2,599.43	-
Jan 05, 2022	2,655.80	2,657.15	2,600.10	2,600.53	2,600.53	-
Jan 04, 2022	2,660.99	2,672.00	2,644.23	2,656.49	2,656.49	-
Jan 03, 2022	2,645.68	2,660.95	2,640.25	2,660.78	2,660.78	-
Dec 31, 2021	2,651.60	2,657.77	2,645.90	2,645.91	2,645.91	-
Dec 30, 2021	2,660.53	2,669.60	2,651.84	2,653.50	2,653.50	-
Dec 29, 2021	2,656.18	2,665.06	2,650.35	2,659.50	2,659.50	-
Dec 28, 2021	2,660.63	2,669.44	2,653.48	2,656.15	2,656.15	-
Dec 27, 2021	2,627.12	2,660.56	2,627.12	2,660.44	2,660.44	-
Dec 23, 2021	2,609.98	2,634.22	2,609.98	2,626.19	2,626.19	-
Dec 22, 2021	2,584.24	2,610.08	2,582.50	2,609.67	2,609.67	-
Dec 21, 2021	2,535.83	2,585.29	2,535.83	2,584.38	2,584.38	-
Dec 20, 2021	2,565.18	2,565.18	2,515.01	2,535.29	2,535.29	-
Dec 17, 2021	2,586.47	2,589.61	2,551.53	2,566.04	2,566.04	-
Dec 16, 2021	2,614.27	2,624.14	2,577.45	2,586.99	2,586.99	-
Dec 15, 2021	2,571.00	2,613.70	2,556.42	2,612.41	2,612.41	-
Dec 14, 2021	2,589.26	2,589.26	2,556.58	2,571.01	2,571.01	-
Dec 13, 2021	2,614.29	2,614.29	2,590.78	2,591.33	2,591.33	-
Dec 10, 2021	2,595.90	2,616.15	2,594.57	2,615.38	2,615.38	-
Dec 09, 2021	2,616.72	2,616.72	2,594.10	2,594.80	2,594.80	-
Dec 08, 2021	2,606.97	2,619.60	2,602.56	2,617.56	2,617.56	-
Dec 07, 2021	2,556.97	2,612.11	2,556.97	2,606.95	2,606.95	-
Dec 06, 2021	2,523.63	2,563.93	2,521.54	2,552.46	2,552.46	-
Dec 03, 2021	2,549.05	2,564.17	2,499.56	2,523.03	2,523.03	-
Dec 02, 2021	2,510.00	2,558.34	2,508.62	2,548.55	2,548.55	-
Dec 01, 2021	2,547.72	2,591.51	2,509.24	2,510.21	2,510.21	-
Nov 30, 2021	2,596.41	2,596.41	2,542.70	2,545.78	2,545.78	-
Nov 29, 2021	2,568.20	2,607.90	2,568.20	2,597.31	2,597.31	-
Nov 26, 2021	2,623.13	2,623.13	2,561.44	2,566.61	2,566.61	-
Nov 24, 2021	2,616.16	2,625.43	2,599.30	2,624.75	2,624.75	-
Nov 23, 2021	2,615.79	2,623.67	2,595.00	2,617.05	2,617.05	-
Nov 22, 2021	2,628.25	2,650.13	2,615.27	2,615.43	2,615.43	-
Nov 19, 2021	2,633.86	2,639.43	2,626.45	2,627.75	2,627.75	-
Nov 18, 2021	2,627.92	2,636.94	2,617.23	2,633.71	2,633.71	-
Nov 17, 2021	2,636.91	2,636.91	2,625.01	2,627.84	2,627.84	-
Nov 16, 2021	2,626.00	2,644.30	2,624.84	2,637.09	2,637.09	-
Nov 15, 2021	2,627.27	2,634.05	2,620.72	2,626.02	2,626.02	-
Nov 12, 2021	2,608.42	2,629.02	2,608.42	2,626.35	2,626.35	-
Nov 11, 2021	2,605.50	2,615.10	2,605.50	2,606.82	2,606.82	-
Nov 10, 2021	2,628.68	2,628.68	2,595.17	2,604.47	2,604.47	-
Nov 09, 2021	2,636.20	2,641.31	2,621.05	2,629.30	2,629.30	-
Nov 08, 2021	2,634.50	2,644.03	2,633.68	2,637.28	2,637.28	-
Nov 05, 2021	2,625.36	2,646.75	2,624.59	2,633.62	2,633.62	-
Nov 04, 2021	2,615.59	2,629.14	2,615.59	2,625.40	2,625.40	-
Nov 03, 2021	2,599.22	2,617.80	2,594.75	2,616.29	2,616.29	-
Nov 02, 2021	2,591.45	2,600.56	2,591.06	2,599.04	2,599.04	-
Nov 01, 2021	2,583.47	2,591.78	2,580.23	2,591.35	2,591.35	-
Oct 29, 2021	2,577.86	2,585.38	2,564.44	2,583.83	2,583.83	-
Oct 28, 2021	2,553.38	2,579.39	2,553.38	2,579.00	2,579.00	-
Oct 27, 2021	2,569.61	2,573.78	2,552.84	2,552.85	2,552.85	-
Oct 26, 2021	2,568.26	2,584.80	2,566.72	2,569.82	2,569.82	-
Oct 25, 2021	2,555.41	2,570.91	2,551.27	2,567.23	2,567.23	-
Oct 22, 2021	2,558.69	2,564.13	2,543.55	2,555.17	2,555.17	-
Oct 21, 2021	2,549.60	2,559.53	2,545.86	2,558.75	2,558.75	-
Oct 20, 2021	2,540.68	2,552.31	2,540.68	2,549.68	2,549.68	-
Oct 19, 2021	2,522.67	2,541.03	2,522.67	2,540.23	2,540.23	-
Oct 18, 2021	2,512.61	2,523.21	2,500.34	2,522.24	2,522.24	-
Oct 15, 2021	2,496.43	2,515.84	2,496.43	2,512.94	2,512.94	-
Oct 14, 2021	2,455.66	2,496.58	2,455.66	2,495.92	2,495.92	-
Oct 13, 2021	2,445.28	2,458.68	2,435.11	2,454.61	2,454.61	-
Oct 12, 2021	2,448.07	2,456.40	2,439.69	2,444.39	2,444.39	-
Oct 11, 2021	2,463.24	2,477.39	2,446.78	2,447.03	2,447.03	-
Oct 08, 2021	2,470.81	2,476.38	2,461.67	2,463.85	2,463.85	-
Oct 07, 2021	2,449.52	2,486.08	2,449.52	2,469.82	2,469.82	-
Oct 06, 2021	2,435.44	2,448.79	2,407.38	2,447.81	2,447.81	-
Oct 05, 2021	2,412.83	2,449.41	2,412.83	2,437.29	2,437.29	-
Oct 04, 2021	2,445.19	2,445.19	2,400.91	2,412.43	2,412.43	-
Oct 01, 2021	2,418.91	2,455.63	2,407.29	2,445.72	2,445.72	-
Sep 30, 2021	2,446.56	2,457.96	2,417.72	2,418.16	2,418.16	-
Sep 29, 2021	2,443.19	2,460.14	2,443.16	2,445.13	2,445.13	-
Sep 28, 2021	2,493.65	2,493.65	2,440.19	2,442.87	2,442.87	-
Sep 27, 2021	2,498.74	2,502.75	2,490.46	2,494.93	2,494.93	-
Sep 24, 2021	2,498.79	2,506.08	2,490.41	2,501.91	2,501.91	-
Sep 23, 2021	2,470.86	2,508.75	2,470.86	2,499.78	2,499.78	-
Sep 22, 2021	2,447.22	2,481.94	2,447.22	2,470.28	2,470.28	-
Sep 21, 2021	2,448.60	2,468.55	2,442.38	2,446.61	2,446.61	-
Sep 20, 2021	2,488.23	2,488.23	2,418.28	2,447.40	2,447.40	-
Sep 17, 2021	2,510.79	2,510.79	2,486.76	2,490.24	2,490.24	-
Sep 16, 2021	2,512.67	2,517.74	2,494.93	2,511.25	2,511.25	-
Sep 15, 2021	2,492.60	2,516.39	2,488.99	2,513.20	2,513.20	-
Sep 14, 2021	2,507.64	2,516.05	2,488.29	2,492.32	2,492.32	-
Sep 13, 2021	2,504.59	2,519.96	2,494.95	2,507.12	2,507.12	-
Sep 10, 2021	2,522.36	2,536.59	2,501.83	2,502.26	2,502.26	-
Sep 09, 2021	2,532.31	2,541.74	2,521.30	2,521.84	2,521.84	-
Sep 08, 2021	2,537.07	2,537.07	2,520.89	2,532.20	2,532.20	-
Sep 07, 2021	2,547.22	2,547.22	2,534.31	2,537.06	2,537.06	-
Sep 03, 2021	2,547.52	2,550.41	2,540.30	2,547.39	2,547.39	-
Sep 02, 2021	2,540.54	2,551.48	2,540.54	2,547.70	2,547.70	-
Sep 01, 2021	2,537.58	2,547.07	2,537.58	2,539.69	2,539.69	-
Aug 31, 2021	2,542.31	2,542.31	2,534.04	2,537.31	2,537.31	-
Aug 30, 2021	2,533.11	2,546.80	2,533.11	2,542.01	2,542.01	-
Aug 27, 2021	2,508.72	2,534.26	2,508.72	2,532.05	2,532.05	-
Aug 26, 2021	2,523.39	2,523.88	2,507.93	2,508.48	2,508.48	-
Aug 25, 2021	2,516.81	2,526.50	2,516.81	2,523.40	2,523.40	-
Aug 24, 2021	2,510.34	2,520.26	2,510.34	2,516.78	2,516.78	-
Aug 23, 2021	2,487.33	2,514.83	2,487.33	2,509.73	2,509.73	-
Aug 20, 2021	2,466.49	2,488.29	2,466.49	2,487.04	2,487.04	-
Aug 19, 2021	2,463.60	2,473.76	2,448.64	2,465.94	2,465.94	-
Aug 18, 2021	2,490.33	2,493.86	2,464.23	2,465.45	2,465.45	-
Aug 17, 2021	2,508.84	2,508.84	2,474.16	2,491.20	2,491.20	-
Aug 16, 2021	2,505.54	2,509.62	2,487.28	2,509.43	2,509.43	-
Aug 13, 2021	2,503.49	2,506.92	2,502.79	2,506.26	2,506.26	-
Aug 12, 2021	2,496.11	2,503.86	2,489.87	2,503.39	2,503.39	-
Aug 11, 2021	2,490.71	2,497.29	2,487.89	2,495.92	2,495.92	-
Aug 10, 2021	2,490.30	2,496.70	2,488.13	2,490.65	2,490.65	-
Aug 09, 2021	2,491.15	2,493.50	2,484.07	2,489.72	2,489.72	-
Aug 06, 2021	2,489.08	2,495.54	2,487.28	2,491.27	2,491.27	-
Aug 05, 2021	2,474.11	2,489.49	2,474.11	2,489.35	2,489.35	-
Aug 04, 2021	2,484.22	2,484.22	2,471.72	2,473.43	2,473.43	-
Aug 03, 2021	2,465.81	2,483.97	2,456.22	2,483.93	2,483.93	-
Aug 02, 2021	2,470.28	2,483.16	2,464.29	2,465.51	2,465.51	-
Jul 30, 2021	2,481.83	2,481.83	2,466.41	2,469.17	2,469.17	-
Jul 29, 2021	2,472.04	2,490.27	2,465.92	2,483.27	2,483.27	-
Jul 28, 2021	2,472.04	2,481.32	2,465.92	2,473.36	2,473.36	-
Jul 27, 2021	2,483.65	2,483.65	2,453.84	2,470.98	2,470.98	-
Jul 26, 2021	2,479.41	2,484.03	2,475.51	2,483.85	2,483.85	-
Jul 23, 2021	2,455.15	2,481.00	2,455.15	2,479.32	2,479.32	-
Jul 22, 2021	2,450.84	2,456.03	2,444.70	2,454.54	2,454.54	-
Jul 21, 2021	2,430.07	2,450.86	2,430.07	2,450.39	2,450.39	-
Jul 20, 2021	2,390.56	2,437.37	2,390.56	2,429.52	2,429.52	-
Jul 19, 2021	2,423.82	2,423.82	2,376.31	2,390.32	2,390.32	-
Jul 16, 2021	2,444.45	2,452.61	2,423.88	2,426.42	2,426.42	-
Jul 15, 2021	2,451.62	2,451.62	2,432.01	2,443.68	2,443.68	-
Jul 14, 2021	2,454.28	2,466.38	2,446.33	2,451.69	2,451.69	-
Jul 13, 2021	2,464.04	2,466.93	2,451.73	2,452.80	2,452.80	-
Jul 12, 2021	2,457.83	2,465.24	2,455.06	2,464.36	2,464.36	-
Jul 09, 2021	2,428.30	2,458.55	2,428.30	2,457.65	2,457.65	-
Jul 08, 2021	2,447.66	2,447.66	2,409.78	2,428.86	2,428.86	-
Jul 07, 2021	2,445.63	2,452.53	2,434.74	2,450.24	2,450.24	-
Jul 06, 2021	2,448.65	2,450.80	2,428.12	2,444.61	2,444.61	-
Jul 02, 2021	2,432.96	2,450.44	2,432.96	2,448.87	2,448.87	-
Jul 01, 2021	2,420.74	2,432.76	2,420.74	2,432.37	2,432.37	-
Jun 30, 2021	2,419.20	2,423.72	2,417.36	2,421.14	2,421.14	-
Jun 29, 2021	2,419.34	2,425.10	2,417.30	2,420.01	2,420.01	-
Jun 28, 2021	2,415.42	2,420.14	2,410.54	2,419.44	2,419.44	-
Jun 25, 2021	2,407.38	2,417.03	2,407.38	2,414.54	2,414.54	-
Jun 24, 2021	2,391.65	2,407.97	2,391.65	2,405.42	2,405.42	-
Jun 23, 2021	2,393.04	2,399.11	2,390.74	2,390.80	2,390.80	-
Jun 22, 2021	2,379.66	2,397.89	2,376.31	2,392.76	2,392.76	-
Jun 21, 2021	2,348.07	2,380.32	2,348.07	2,379.78	2,379.78	-
Jun 18, 2021	2,376.25	2,376.25	2,346.74	2,347.52	2,347.52	-
Jun 17, 2021	2,376.84	2,382.56	2,361.85	2,377.00	2,377.00	-
Jun 16, 2021	2,390.17	2,391.88	2,364.56	2,377.09	2,377.09	-
Jun 15, 2021	2,395.98	2,396.64	2,384.60	2,389.30	2,389.30	-
Jun 14, 2021	2,392.23	2,396.05	2,385.16	2,395.83	2,395.83	-
Jun 11, 2021	2,385.96	2,391.98	2,382.84	2,391.97	2,391.97	-
Jun 10, 2021	2,374.36	2,390.51	2,374.36	2,385.80	2,385.80	-
Jun 09, 2021	2,379.54	2,384.37	2,373.59	2,373.89	2,373.89	-
Jun 08, 2021	2,377.86	2,382.80	2,367.56	2,379.07	2,379.07	-
Jun 07, 2021	2,376.68	2,378.36	2,370.74	2,377.17	2,377.17	-
Jun 04, 2021	2,357.94	2,378.90	2,357.94	2,376.97	2,376.97	-
Jun 03, 2021	2,364.64	2,364.64	2,342.71	2,355.90	2,355.90	-
Jun 02, 2021	2,364.18	2,371.30	2,361.21	2,366.40	2,366.40	-
Jun 01, 2021	2,365.17	2,380.34	2,361.23	2,363.89	2,363.89	-
May 28, 2021	2,363.12	2,372.29	2,363.12	2,364.53	2,364.53	-
May 27, 2021	2,358.61	2,368.02	2,358.61	2,362.27	2,362.27	-
May 26, 2021	2,353.21	2,362.11	2,351.86	2,358.94	2,358.94	-
May 25, 2021	2,358.77	2,367.06	2,349.83	2,352.70	2,352.70	-
